id,name,product_type,url,price,old_price,discount,in_stock,image_url,rating,reviews_count,utp,sizes,count_sizes,fabrics,count_fabrics,room_1,room_2,room_3,room_4,room_5,room_6
1157107,"Анатомическая подушка Shiatsu-CX","Анатомическая подушка",https://askona.ru/podushki/s8-shiatsu-cx.htm?SELECTED_HASH_SIZE=50x70-e5d43c1511d58590899a63a02aaf9aff,16990,28317,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/s8-shiatsu-cx/main.jpg,4.9,18,"Персональный комфорт",50&times;70,1,,1,Спальня,Акции,,,,
1141429,"Анатомическая подушка Roll-Up","Анатомическая подушка",https://askona.ru/podushki/podushka-roll-up.htm?SELECTED_HASH_SIZE=24x63-8d4e66285ddcf542f248e911ef32c05c,4990,12709,61,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-roll-up/up_1.jpg,4.9,10,"Для шеи  спины и ног",24&times;63,1,,1,Спальня,Акции,,,,
1141430,"Клиновидная подушка Spine-Up","Клиновидная подушка",https://askona.ru/podushki/podushka-spine-up.htm?SELECTED_HASH_SIZE=72x79-b6017088ffa01c000640b98387917b8f,10490,13113,20,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-spine-up/90440c1359320af8069b28664ae29aaf_1.jpg,4.9,12,"Для сна на спине",72&times;79,1,,1,Спальня,Акции,,,,
981160,"Умная подушка Smart Pillow 3.0","Умная подушка",https://askona.ru/podushki/podushka-smart-pillow-axis.htm?SELECTED_HASH_SIZE=-5dbc98dcc983a70728bd082d1a47546e,16990,24271,30,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-smart-pillow-axis/podushka-smart-pillow-axis.jpg,5,38,"Мониторинг сна",S|M|L,3,,1,Спальня,"Идеи для подарков",Акции,,,
1432043,"Набивная подушка  Cloud Duo","Набивная подушка ",https://askona.ru/podushki/podushka-cloud-duo.htm?SELECTED_HASH_SIZE=50x70-e5d43c1511d58590899a63a02aaf9aff,3990,6600,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-cloud-duo/cloud-duo_1.jpg,5,11,"Двухсторонний чехол",50&times;70,1,,1,Спальня,"Идеи для подарков",Акции,,,
1502030,"Набивная подушка Body Comfort","Набивная подушка",https://askona.ru/podushki/body-comfort.htm?SELECTED_HASH_SIZE=35x125-f799c1e04f7c6f87ce00994e9a3f9b08,5490,9073,39,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/body-comfort/comfort_1.jpg,5,9,Обнимай-засыпай,35&times;125,1,,1,Спальня,"Идеи для подарков",Акции,,,
1454310,"Анатомическая подушка Organic Sleep","Анатомическая подушка",https://askona.ru/podushki/organic-sleep.htm?SELECTED_HASH_SIZE=47x69-edf62f54443c6744983c0dbdc51f0d24,10990,18317,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/organic-sleep/organic-sleep_1.jpg,5,9,"Забота о природе",47&times;69,1,,1,Спальня,Акции,,,,
1671738,"Подушка набивная Ray","Подушка набивная",https://askona.ru/podushki/podushka-ray.htm?SELECTED_HASH_SIZE=70x50-a4b2635c44dc0d09c7b8a26c3bbfaca2,690,1380,50,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-ray/podushki.jpg,5,2,"Доступная цена",70&times;50,1,,1,Спальня,Акции,,,,
1407757,"Анатомическая подушка Beauty Young","Анатомическая подушка",https://askona.ru/podushki/beauty-young.htm?SELECTED_HASH_SIZE=38x60-990b8f4d2b7d0a7f3c8d50df18ef3abb,5490,7843,30,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/beauty-young/main.jpg,5,5,"Чехол с графеном",38&times;60,1,,1,Спальня,"Идеи для подарков",Акции,,,
1759782,"Анатомическая подушка  Softy Limited Edition Pro","Анатомическая подушка ",https://askona.ru/podushki/podushka-softy-limited-edition-pro.htm?SELECTED_HASH_SIZE=40x60-e5af43dcd0ad763a2042a38df6f7a1ee,5990,29950,80,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-softy-limited-edition-pro/main.jpg,5,6,"Роскошный комфорт",40&times;60,1,,1,Спальня,"Идеи для подарков",Акции,,,
1813648,"Анатомическая подушка Storm Pro","Анатомическая подушка",https://askona.ru/podushki/storm-pro.htm?SELECTED_HASH_SIZE=00-30565a8911a6bb487e3745c0ea3c8224,19990,29215,32,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/storm-pro/main.jpg,0,0,"Охлаждение Ver-Tex ","0.0|2.0 ",2,,1,Спальня,Акции,,,,
1817526,"Анатомическая подушка Grether&Wells Rose","Анатомическая подушка",https://askona.ru/podushki/podushka-grether-wells-rose.htm?SELECTED_HASH_SIZE=44x63-dad981b5f0f9ebcd896f8b168a408eb5,7990,11414,30,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-grether-wells-rose/main.jpg,5,3,"Премиальный комфорт",44&times;63,1,,1,Спальня,"Идеи для подарков",Акции,,,
1822726,"Анатомическая подушка Shiatsu-Sensaflex","Анатомическая подушка",https://askona.ru/podushki/podushka-shiatsu-sensaflex.htm,15990,28317,44,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-shiatsu-sensaflex/main.jpg,5,1,"Новаторская модель",,1,,1,Спальня,Акции,,,,
1784033,"Комплект Elso Small",Комплект,https://askona.ru/podushki/odeyalo-elso-podushka-ray.htm,1890,3580,47,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/odeyalo-elso-podushka-ray/main.jpg,0,0,Подушка+Одеяло,,1,,1,Спальня,Акции,,,,
1825317,"Комплект Elso Large",Комплект,https://askona.ru/podushki/odeyalo-elso-2-podushka-ray.htm,2990,5980,50,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/odeyalo-elso-2-podushka-ray/main.jpg,5,1,"2 подушки и одеяло",,1,,1,Спальня,Акции,,,,
1788086,"Комплект подушек Ray","Комплект подушек",https://askona.ru/podushki/podushki-ray-2.htm,1290,2180,41,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushki-ray-2/main.jpg,0,0,"Две подушки",,1,,1,Спальня,Акции,,,,
1832772,"Набивная подушка Viva","Набивная подушка",https://askona.ru/podushki/podushka-viva.htm?SELECTED_HASH_SIZE=50x70-e5d43c1511d58590899a63a02aaf9aff,890,1780,50,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-viva/main.jpg,0,0,"Актуальная классика",50&times;70|68&times;68,2,,1,Спальня,Акции,,,,
1409189,"Анатомическая подушка Alpha Technology Ice","Анатомическая подушка",https://askona.ru/podushki/alpha-technology-ice.htm?SELECTED_HASH_SIZE=-5dbc98dcc983a70728bd082d1a47546e,5990,9215,35,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/alpha-technology-ice/main.jpg,5,4,"Эффект охлаждения","S|L|M, высота 11,5 см",3,,1,Спальня,"Идеи для подарков",Акции,,,
1857657,"Анатомическая подушка Softy Limited Edition Uno","Анатомическая подушка",https://askona.ru/podushki/podushka-softy-limited-edition-uno.htm?SELECTED_HASH_SIZE=38x54-f7e2c4c084a30c55cd7ad49c5caf3396,6990,11650,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-softy-limited-edition-uno/podushk_1.jpg,5,3,"Безупречный комфорт",38&times;54,1,,1,Спальня,Акции,,,,
1860091,"Подушка набивная Hybrid New","Подушка набивная",https://askona.ru/podushki/podushka-hybrid-new.htm,6653,,0,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-hybrid-new/main.jpg,0,0,,,1,,1,Спальня,Акции,,,,
1859500,"Анатомическая подушка Element New","Анатомическая подушка",https://askona.ru/podushki/podushka-element-new.htm,6653,,0,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-element-new/main.jpg,0,0,"Разная высота сторон",,1,,1,Спальня,Акции,,,,
47010,"Набивная подушка Sky","Набивная подушка",https://askona.ru/podushki/sky.htm?SELECTED_HASH_SIZE=70x50-a4b2635c44dc0d09c7b8a26c3bbfaca2,990,1238,20,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/sky/main.jpg,4.9,70,"Универсальная модель",70&times;50,1,,1,Спальня,Акции,,,,
1221271,"Набивная подушка Balance Basic","Набивная подушка",https://askona.ru/podushki/balance-basic.htm?SELECTED_HASH_SIZE=50x70-e5d43c1511d58590899a63a02aaf9aff,1990,3317,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/balance-basic/balance-basic.jpg,4.8,59,"Чехол 100% хлопок",50&times;70|70&times;70,2,,1,Спальня,Акции,,,,
1366674,"Анатомическая подушка Vanila Ice New","Анатомическая подушка",https://askona.ru/podushki/vanila-ice-new.htm?SELECTED_HASH_SIZE=43x65-a146ffc514b7f9d8947d54adddb3ccbc,5990,7129,16,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/vanila-ice-new/ice.jpg,5,34,"Охлаждающий эффект",43&times;65,1,,1,Спальня,"Идеи для подарков",Акции,,,
1407756,"Анатомическая подушка Beauty Dream 2.0","Анатомическая подушка",https://askona.ru/podushki/beauty-dream-2-0.htm?SELECTED_HASH_SIZE=38x59-785514ffb6e86a1c1511a5e707509478,9490,13557,30,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/beauty-dream-2-0/beauty.jpg,5,15,"Эффект омоложения",38&times;59,1,,1,Спальня,"Идеи для подарков",Акции,,,
1314598,"Анатомическая подушка Pillo","Анатомическая подушка",https://askona.ru/podushki/anatomicheskaya-podushka-pillo.htm?SELECTED_HASH_SIZE=40x60-e5af43dcd0ad763a2042a38df6f7a1ee,3990,5700,30,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/anatomicheskaya-podushka-pillo/main.jpg,4.8,68,"Ультрамягкий чехол",40&times;60,1,,1,Спальня,Акции,,,,
1812929,"Подушка анатомическая Sparkle","Подушка анатомическая",https://askona.ru/podushki/sparkle.htm?SELECTED_HASH_SIZE=42x64-e2ac54ee0a37612e16dbeb43fabda6d3,4990,9980,50,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/sparkle/sparkle_1.jpg,5,4,"Мягкость и комфорт",42&times;64,1,,1,"Идеи для подарков",Акции,,,,
1822704,"Анатомическая подушка Serta Arctic","Анатомическая подушка",https://askona.ru/podushki/podushka-serta-arctic.htm?SELECTED_HASH_SIZE=40x60-e5af43dcd0ad763a2042a38df6f7a1ee,6990,9986,30,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-serta-arctic/main.jpg,5,1,"Уникальный дизайн",40&times;60,1,,1,Спальня,"Идеи для подарков",Акции,,,
1841409,"Анатомическая подушка LuriAir","Анатомическая подушка",https://askona.ru/podushki/podushka-luriair.htm?SELECTED_HASH_SIZE=42x63-0fb1dbb2da19277c6ec9fd4f0caa7bce,5490,9150,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-luriair/main.jpg,5,1,"Деликатная мягкость",42&times;63,1,,1,Спальня,Акции,,,,
1850032,"Анатомическая подушка Alpha Technology 2.0","Анатомическая подушка",https://askona.ru/podushki/alpha-technology-2.htm?SELECTED_HASH_SIZE=-5dbc98dcc983a70728bd082d1a47546e,5990,9983,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/alpha-technology-2/technology_1.jpg,5,5,"Инновационная пена",S|XS|L,4,,1,Спальня,"Идеи для подарков",Акции,,,
1850294,"Анатомическая подушка IMMUNO Technology 2.0","Анатомическая подушка",https://askona.ru/podushki/immuno-technology-2-0.htm?SELECTED_HASH_SIZE=-d20caec3b48a1eef164cb4ca81ba2587,6990,11650,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/immuno-technology-2-0/main.jpg,5,5,"Усиленная поддержка ",L|M|S,3,,1,Спальня,Акции,,,,
1852632,"Анатомическая подушка Sigma Technology 2.0","Анатомическая подушка",https://askona.ru/podushki/sigma-technology-2-0.htm?SELECTED_HASH_SIZE=-5dbc98dcc983a70728bd082d1a47546e,9990,16650,40,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/sigma-technology-2-0/main.jpg,5,5,,S|M|L,3,,1,Спальня,Акции,,,,
1853011,"Анатомическая подушка Amma","Анатомическая подушка",https://askona.ru/podushki/podushka-amma.htm?SELECTED_HASH_SIZE=40x60-e5af43dcd0ad763a2042a38df6f7a1ee,2990,5980,50,true,https://cdn.askona.ru/upload/catalog_product_images/podushki/podushka-amma/main.jpg,5,3,"Доступное решение",40&times;60,1,,1,Спальня,Акции,,,,
1539776,"Кресло Loko с узкими подлокотниками",Кресло,https://askona.ru/divany/kresla/kreslo-loko-n-sky-velvet.htm?SELECTED_FABRIC_ID=1475750,33000,66000,50,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-loko-n-sky-velvet/sky-velvet-30/kreslo_1.jpg,0,0,,,1,,1,Гостиная,,,,,
1539786,"Кресло Loko с широкими подлокотниками",Кресло,https://askona.ru/divany/kresla/kreslo-loko-dumont.htm?SELECTED_FABRIC_ID=1475863,33000,66000,50,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-loko-dumont/sky-velvet-01/B05A5396_Sky_Velvet_01.jpg,0,0,,,1,,1,Гостиная,,,,,
1540119,"Кресло Amani с широкими подлокотниками",Кресло,https://askona.ru/divany/kresla/kreslo-amani-dumont.htm?SELECTED_FABRIC_ID=1475865,30580,69500,56,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-amani-dumont/sky-velvet-17/kreslo_1.jpg,0,0,,,1,,1,Гостиная,,,,,
1528896,"Кресло-трансформер Emersund New",Кресло-трансформер,https://askona.ru/divany/kresla/emersund-new-velutto-06-venge.htm?SELECTED_FABRIC_ID=1543902,19980,36000,45,true,https://cdn.askona.ru/upload/catalog_product_images/divany/emersund-new-velutto-06-venge/velutto-01/kreslo_1.jpg,4.5,4,,,1,,1,Гостиная,,,,,
1547511,"Кресло Frost new",Кресло,https://askona.ru/divany/kresla/kreslo-frost-new.htm?SELECTED_HASH_SIZE=101x96x94-45238f82608f80c60824573a39d231e0&amp;SELECTED_FABRIC_ID=1476001,28731,47100,39,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-frost-new/velutto-55/kreslo_1.jpg,0,0,,101&times;96&times;94,1,,1,Гостиная,,,,,
1528997,"Кресло-кровать Trevi",Кресло-кровать,https://askona.ru/divany/kresla/kreslo-trevi.htm?SELECTED_FABRIC_ID=1548672,28990,41200,30,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-trevi/velutto-48-veluttol-49/trevi_1.jpg,5,1,,,1,,1,Гостиная,,,,,
1552547,"Кресло Hugge New",Кресло,https://askona.ru/divany/kresla/kreslo-hugge-new.htm?SELECTED_HASH_SIZE=98x80x101-b01a2c1179d438389b189f738693360e&amp;SELECTED_FABRIC_ID=1476001,24990,35400,29,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-hugge-new/velutto-55/kreslo_1.jpg,5,2,,98&times;80&times;101,1,,1,Гостиная,,,,,
1554481,"Кресло Sling",Кресло,https://askona.ru/divany/kresla/sling.htm?SELECTED_FABRIC_ID=1475865,21948,35400,38,true,https://cdn.askona.ru/upload/catalog_product_images/divany/sling/sky-velvet-17/main.jpg,5,2,,,1,,1,Гостиная,,,,,
1554488,"П-образный диван Square new с реклайнером справа","П-образный диван",https://askona.ru/divany/modulnyj-divan/square-new-rek-r.htm?SELECTED_HASH_SIZE=367x281x102-df66be7d3fc60b8c9fd37db66b5cfd3e&amp;SELECTED_FABRIC_ID=1552898,459990,588500,22,true,https://cdn.askona.ru/upload/catalog_product_images/divany/square-new-rek-r/raven-28/main.jpg,0,0,"Для большой компании",367&times;281&times;102,1,,1,Гостиная,,,,,
1540230,"Кресло  Leonardo","Кресло ",https://askona.ru/divany/kresla/leonardo-casanova.htm?SELECTED_FABRIC_ID=1475861,23445,52100,55,true,https://cdn.askona.ru/upload/catalog_product_images/divany/leonardo-casanova/casanova-marsala/marsala_1.jpg,5,2,,,1,,1,Гостиная,,,,,
1565045,"Кресло Iris",Кресло,https://askona.ru/divany/kresla/iris.htm?SELECTED_FABRIC_ID=1476001,31350,57000,45,true,https://cdn.askona.ru/upload/catalog_product_images/divany/iris/velutto-55/iiris_1.jpg,0,0,,,1,,1,Гостиная,,,,,
1565071,"Кресло  Moony, светлые ножки","Кресло ",https://askona.ru/divany/kresla/moony-svetlye-nozhki.htm?SELECTED_FABRIC_ID=1475750,18340,26200,30,true,https://cdn.askona.ru/upload/catalog_product_images/divany/moony-svetlye-nozhki/sky-velvet-30/kreslo_1.jpg,5,1,,,1,,1,Гостиная,,,,,
1565087,"Кресло  Moony, темные ножки","Кресло ",https://askona.ru/divany/kresla/moony-temnye-nozhki.htm?SELECTED_FABRIC_ID=1185956,18340,26200,30,true,https://cdn.askona.ru/upload/catalog_product_images/divany/moony-temnye-nozhki/sky-velvet-03/kreslo_1.jpg,5,1,,,1,,1,Гостиная,,,,,
1566954,"Пуф Hero (базовый элемент)",Пуф,https://askona.ru/divany/modulnyj-divan/puf-hero.htm?SELECTED_HASH_SIZE=90x75-c279ef12ce9c8230a32969cbca42fd64&amp;SELECTED_FABRIC_ID=1185956,30291,43900,31,true,https://cdn.askona.ru/upload/catalog_product_images/divany/puf-hero/sky-velvet-03/main.jpg,0,0,"Модульный диван",90&times;75,1,,1,Гостиная,,,,,
1570760,"Модульный диван Hero 2-секционный с подлокотниками","Модульный диван",https://askona.ru/divany/modulnyj-divan/modulnyj-divan-hero-2s.htm?SELECTED_HASH_SIZE=212x90-c14deea7347f2cd3bb558294f7e85bb5&amp;SELECTED_FABRIC_ID=1185956,109917,159300,31,true,https://cdn.askona.ru/upload/catalog_product_images/divany/modulnyj-divan-hero-2s/sky-velvet-03/sky-velvet-03.jpg,0,0,"Более 100 комбинаций",212&times;90,1,,1,Гостиная,,,,,
1570761,"Модульный диван Hero 3-секционный с подлокотниками","Модульный диван",https://askona.ru/divany/modulnyj-divan/modulnyj-divan-hero-3s.htm?SELECTED_HASH_SIZE=302x90x97-687e867e450003b1d38f13e5019f4a92&amp;SELECTED_FABRIC_ID=1185954,152490,221000,31,true,https://cdn.askona.ru/upload/catalog_product_images/divany/modulnyj-divan-hero-3s/casanova-lilac/main.jpg,0,0,"Более 100 комбинаций",302&times;90&times;97,1,,1,Гостиная,,,,,
1570762,"Модульный диван Hero 4-секционный с подлокотниками","Модульный диван",https://askona.ru/divany/modulnyj-divan/modulnyj-divan-hero-4s-s-podlokotnikami-angle.htm?SELECTED_HASH_SIZE=302x165x97-8745471ad0dc468d3469f464f8432b9e&amp;SELECTED_FABRIC_ID=1475609,182781,264900,31,true,https://cdn.askona.ru/upload/catalog_product_images/divany/modulnyj-divan-hero-4s-s-podlokotnikami-angle/casanova-grey/divan_1.jpg,0,0,"Более 100 комбинаций",302&times;165&times;97,1,,1,Гостиная,,,,,
1580559,"Модульный диван Hero 6-секционный с 2 пуфами","Модульный диван",https://askona.ru/divany/modulnyj-divan/hero-6s-2-pufa.htm?SELECTED_HASH_SIZE=392x165x97-b6945cdb0b2ecaffe2f8c1ea01e6a73d&amp;SELECTED_FABRIC_ID=1185958,255645,370500,31,true,https://cdn.askona.ru/upload/catalog_product_images/divany/hero-6s-2-pufa/sky-velvet-16/divan_1.jpg,0,0,"Более 100 комбинаций",392&times;165&times;97,1,,1,Гостиная,,,,,
1582664,"Кресло Kurt",Кресло,https://askona.ru/divany/kresla/kreslo-kurt.htm?SELECTED_FABRIC_ID=1475989,41990,65100,35,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-kurt/sky-velvet-40/main.jpg,0,0,,,1,,1,Гостиная,,,,,
1554489,"П-образный диван Square new с реклайнером слева","П-образный диван",https://askona.ru/divany/modulnyj-divan/square-new-rek-l.htm?SELECTED_HASH_SIZE=367x281x102-df66be7d3fc60b8c9fd37db66b5cfd3e&amp;SELECTED_FABRIC_ID=1552169,459990,588500,22,true,https://cdn.askona.ru/upload/catalog_product_images/divany/square-new-rek-l/raven-06/raven-06.jpg,0,0,"Для большой компании",367&times;281&times;102,1,,1,Гостиная,,,,,
1595115,"Кресло-кровать Casper",Кресло-кровать,https://askona.ru/divany/kresla/kreslo-casper.htm?SELECTED_FABRIC_ID=1543662,27990,52100,46,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-casper/happy-230/main.jpg,0,0,"Доступный отдых",,1,,1,Гостиная,,,,,
1595121,"Кресло  Cord","Кресло ",https://askona.ru/divany/kresla/cord-kreslo.htm?SELECTED_FABRIC_ID=1475865,13990,26200,47,true,https://cdn.askona.ru/upload/catalog_product_images/divany/cord-kreslo/sky-velvet-17/kreslo_1.jpg,5,1,,,1,,1,Гостиная,,,,,
1595133,"Кресло-качалка  Krosbi","Кресло-качалка ",https://askona.ru/divany/kresla/krosbi-kreslo.htm?SELECTED_FABRIC_ID=1543902,21886,35300,38,true,https://cdn.askona.ru/upload/catalog_product_images/divany/krosbi-kreslo/velutto-01/kreslo_1.jpg,5,2,,,1,,1,Гостиная,,,,,
1595152,"Кресло  Ord","Кресло ",https://askona.ru/divany/kresla/ord-kreslo.htm?SELECTED_FABRIC_ID=1475880,13990,26200,47,true,https://cdn.askona.ru/upload/catalog_product_images/divany/ord-kreslo/sky-velvet-43/main.jpg,0,0,,,1,,1,Гостиная,,,,,
1595172,"Кресло  Salmon","Кресло ",https://askona.ru/divany/kresla/salmon-kreslo.htm?SELECTED_FABRIC_ID=1543902,18966,32700,42,true,https://cdn.askona.ru/upload/catalog_product_images/divany/salmon-kreslo/velutto-01/kreslo_1.jpg,5,1,,,1,,1,Гостиная,,,,,
1595177,"Кресло-реклайнер  Seymar","Кресло-реклайнер ",https://askona.ru/divany/kresla/seymar-kreslo-reklayner.htm?SELECTED_FABRIC_ID=1475997,42918,69000,38,true,https://cdn.askona.ru/upload/catalog_product_images/divany/seymar-kreslo-reklayner/velutto-06/kreslo_1.jpg,0,0,,,1,,1,Гостиная,Офис,,,,
1594613,"Кресло Kventin New",Кресло,https://askona.ru/divany/kresla/kreslo-kventin-new.htm?SELECTED_FABRIC_ID=1595332,21990,32100,31,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-kventin-new/omega-60/main.jpg,0,0,,,1,,1,Гостиная,,,,,
1595693,"Кресло-кровать Carina Nova",Кресло-кровать,https://askona.ru/divany/kresla/kreslo-carina-nova.htm?SELECTED_HASH_SIZE=80x999-560a3f5b14edea4036a42a0cbbf310a9&amp;SELECTED_FABRIC_ID=1548275,50445,112100,55,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-carina-nova/sky-velvet-21/kreslo_1.jpg,0,0,,80&times;999,1,,1,Гостиная,,,,,
1554486,"П-образный диван Darwin new с большим канапе слева","П-образный диван",https://askona.ru/divany/modulnyj-divan/darwin-new-l.htm?SELECTED_HASH_SIZE=365x225x108-a29d1845b647752d85003cf2ea428f94&amp;SELECTED_FABRIC_ID=1552169,261690,306100,15,true,https://cdn.askona.ru/upload/catalog_product_images/divany/darwin-new-l/raven-06/raven-06.jpg,0,0,"Для большой компании",365&times;225&times;108,1,,1,Гостиная,,,,,
1554487,"П-образный диван Darwin new с большим канапе справа","П-образный диван",https://askona.ru/divany/modulnyj-divan/darwin-new-r.htm?SELECTED_HASH_SIZE=365x225x108-a29d1845b647752d85003cf2ea428f94&amp;SELECTED_FABRIC_ID=1552175,261690,306100,15,true,https://cdn.askona.ru/upload/catalog_product_images/divany/darwin-new-r/raven-22/main.jpg,0,0,"Для большой компании",365&times;225&times;108,1,,1,Гостиная,,,,,
1596112,"Кресло Hogan",Кресло,https://askona.ru/divany/kresla/hogan-kreslo.htm?SELECTED_FABRIC_ID=1185956,58500,97500,40,true,https://cdn.askona.ru/upload/catalog_product_images/divany/hogan-kreslo/sky-velvet-03/kreslo_1.jpg,0,0,,,1,,1,Гостиная,,,,,
1596141,"Кресло Hogan с реклайнером",Кресло,https://askona.ru/divany/kresla/hogan-recliner.htm?SELECTED_FABRIC_ID=1185954,95220,158700,40,true,https://cdn.askona.ru/upload/catalog_product_images/divany/hogan-recliner/casanova-lilac/kreslo_1.jpg,0,0,,,1,,1,Гостиная,Офис,,,,
1570756,"Кресло Hero с подлокотниками",Кресло,https://askona.ru/divany/kresla/hero-s-podlokotnikami.htm?SELECTED_FABRIC_ID=1475697,67275,97500,31,true,https://cdn.askona.ru/upload/catalog_product_images/divany/hero-s-podlokotnikami/casanova-milk/main.jpg,0,0,"Модульный диван",,1,,1,Гостиная,,,,,
1596854,"Кресло Hero без подлокотников",Кресло,https://askona.ru/divany/kresla/kreslo-hero-bez-podlokotnikov.htm?SELECTED_FABRIC_ID=1185956,42642,61800,31,true,https://cdn.askona.ru/upload/catalog_product_images/divany/kreslo-hero-bez-podlokotnikov/sky-velvet-03/kreslo_1.jpg,0,0,,,1,,1,Гостиная,,,,,
1611684,"Прямой диван Ralf 2-секционный, с подлокотниками","Прямой диван",https://askona.ru/divany/modulnyj-divan/ralf-2-podlokotniki.htm?SELECTED_HASH_SIZE=246x122x88-da528548a43d0d9af8525c93e82e1ceb&amp;SELECTED_FABRIC_ID=1455205,131400,328500,60,true,https://cdn.askona.ru/upload/catalog_product_images/divany/ralf-2-podlokotniki/sky-velvet-08/sky-velvet-08.jpg,5,4,"Металлокаркас ",246&times;122&times;88,1,,1,Гостиная,,,,,
1611777,"Прямой диван Ralf 2-секционный, с подлокотником L","Прямой диван",https://askona.ru/divany/modulnyj-divan/ralf-2-l-podlokotnik.htm?SELECTED_HASH_SIZE=246x122x88-da528548a43d0d9af8525c93e82e1ceb&amp;SELECTED_FABRIC_ID=1185954,134760,336900,60,true,https://cdn.askona.ru/upload/catalog_product_images/divany/ralf-2-l-podlokotnik/casanova-lilac/main.jpg,5,4,"Металлокаркас ",246&times;122&times;88,1,,1,Гостиная,,,,,
1612425,"Прямой диван Ralf 3-секционный, с подлокотниками","Прямой диван",https://askona.ru/divany/modulnyj-divan/ralf-3-podlokotniki.htm?SELECTED_HASH_SIZE=346x122x88-c71c1878f4dc9ad8a775d6d04b9d0290&amp;SELECTED_FABRIC_ID=1185956,181720,454300,60,true,https://cdn.askona.ru/upload/catalog_product_images/divany/ralf-3-podlokotniki/sky-velvet-03/divany_1.jpg,5,4,"Металлокаркас ",346&times;122&times;88,1,,1,Гостиная,,,,,
1613072,"Угловой диван Ralf 2-секционный, с подлокотником L и канапе","Угловой диван",https://askona.ru/divany/modulnyj-divan/ralf-2-l-podlokotnik-angle.htm?SELECTED_HASH_SIZE=246x169x88-66f887080bd83dbf4e326d0e12b082e1&amp;SELECTED_FABRIC_ID=1185954,127188,353300,64,true,https://cdn.askona.ru/upload/catalog_product_images/divany/ralf-2-l-podlokotnik-angle/casanova-lilac/ralf_1.jpg,5,4,"Металлокаркас ",246&times;169&times;88,1,,1,Гостиная,,,,,
1613164,"Угловой диван Ralf 3-секционный, с подлокотником L","Угловой диван",https://askona.ru/divany/modulnyj-divan/ralf-3-l-podlokotnik-angle.htm?SELECTED_HASH_SIZE=346x169x88-7bfd765249b1ebf23a3914125e30c878&amp;SELECTED_FABRIC_ID=1475751,173844,482900,64,true,https://cdn.askona.ru/upload/catalog_product_images/divany/ralf-3-l-podlokotnik-angle/casanova-beige/casanova-beige.jpg,5,4,"Металлокаркас ",346&times;169&times;88,1,,1,Гостиная,,,,,
1646464,"Прямой диван Ralf 2-секционный, с подлокотником R","Прямой диван",https://askona.ru/divany/modulnyj-divan/ralf-2-r-podlokotnik.htm?SELECTED_HASH_SIZE=246x122x88-da528548a43d0d9af8525c93e82e1ceb&amp;SELECTED_FABRIC_ID=1475609,134760,336900,60,true,https://cdn.askona.ru/upload/catalog_product_images/divany/ralf-2-r-podlokotnik/casanova-grey/divany_1.jpg,5,4,"Металлокаркас ",246&times;122&times;88,1,,1,Гостиная,,,,,
